id	total_votes
2003.06396	10
2008.07420	10
2005.10256	10
2006.12566	10
2009.05063	10
2005.04109	10
2009.10161	10
2005.11598	10
2007.14720	9
2009.01952	9
2008.08706	9
2009.06084	9
2001.11044	9
2009.04555	9
2008.06505	9
2008.12794	9
2007.06481	9
2008.08090	9
2008.07537	9
2007.01622	9
2006.08764	9
2008.04327	9
2008.12648	9
2007.08256	9
2009.11879	9
2004.01727	9
2008.00295	9
2005.10293	9
2008.09588	9
2008.02529	9
2005.05345	9
2009.10724	9
2007.13722	9
2007.01679	9
2008.09127	9
2009.03287	9
2005.01724	9
2007.03423	9
2009.09085	9
2006.12886	9
2005.05641	9
2009.02335	9
2009.02308	9
2008.10199	9
2006.07383	9
2008.05991	9
2009.08740	9
2008.11663	9
2006.13410	9
2006.03120	9
2009.00010	9
2005.08977	9
2009.10185	9
2002.06892	9
2004.08395	9
2009.04838	9
2005.12587	9
2005.00070	9
2005.05353	9
2006.15108	9
2009.00667	9
2009.08992	9
2008.04181	9
2009.08994	9
2008.04926	9
2008.01636	9
2009.11126	9
2007.13780	9
2006.09742	9
2008.09615	9
2003.03354	9
2005.02465	9
2008.11286	9
2004.06616	9
2006.09368	9
2004.13752	9
2007.15967	9
2009.02357	9
2009.03340	9
2006.11111	8
2004.09288	8
2009.06547	8
2004.00619	8
2009.11474	8
2008.12484	8
2004.06457	8
2009.06646	8
2009.00645	8
2008.08831	8
2004.09438	8
2008.07530	8
2004.02155	8
2009.01855	8
2005.13972	8
2009.00407	8
2005.14312	8
2009.09882	8
2007.00667	8
2009.01775	8
2009.03920	8
2004.03748	8
2004.14390	8
2004.13436	8
2009.07832	8
2006.03046	8
2009.02342	8
2007.10374	8
2004.06124	8
2009.07858	8
2007.07900	8
2009.01277	8
2006.02812	8
2008.04369	8
2004.09542	8
2009.00613	8
2008.08954	8
2008.05486	8
2007.00032	8
2009.10106	8
2004.06556	8
2005.05290	8
2007.12185	8
2007.01802	8
2005.14495	8
