id	total_votes
2009.00525	2
2002.07829	2
2008.13411	2
2007.15358	2
2008.12068	2
2008.10033	1
2009.00643	1
2008.12752	1
2009.00977	1
2008.11394	1
2008.10056	1
2008.12607	1
2009.00132	1
2008.08090	1
2008.09096	1
2009.00017	1
2008.12798	1
2008.12273	1
2008.10776	1
2008.12780	1
2008.12779	1
2009.01472	1
2008.09615	1
2008.12531	1
2008.10757	1
2008.12329	1
2009.01189	1
2007.13791	1
2008.04919	1
2008.13299	1
2006.12584	1
1911.13090	1
2008.09639	1
2008.12129	1
2006.14607	1
2005.12933	1
2008.13520	1
2009.01641	1
2008.06060	1
2007.03423	1
2008.05663	1
2009.01400	1
2008.11732	1
2006.12526	1
2009.00005	1
2008.10207	1
2005.14677	1
2002.01489	1
2009.01539	1
2008.11724	1
1910.04255	1
2007.03783	1
2009.01669	1
2009.01104	1
2008.11134	1
2008.12351	1
2009.01566	1
2007.14993	1
2008.13112	1
2009.00060	1
2007.00356	1
2008.02192	1
2009.00575	1
2006.10040	1
2008.06089	1
2008.08954	1
2008.09123	1
2008.08723	1
2008.11538	1
2008.12306	1
2007.04786	1
2008.09804	1
2006.14122	1
2008.08518	1
2006.12501	1
2007.01211	1
2007.08533	1
2006.15276	1
1408.4177	1
2007.01308	1
2006.07535	1
1304.1843	1
2007.12705	1
2009.01991	1
1203.5050	1
2007.06577	1
2008.10637	1
2009.01849	1
2009.04427	1
2009.10153	1
2009.00876	1
2008.13577	1
2009.11678	1
2006.13101	1
2007.05714	1
2009.09119	1
2004.03201	1
1911.01271	1
2008.12456	1
2007.14004	1
2009.04880	1
2001.11716	1
2008.08588	1
2006.14477	1
1607.02707	1
2003.02242	1
2008.12611	1
2008.12628	1
1911.01392	1
2009.01851	1
1806.10653	1
2009.07869	1
2008.12125	1
2006.00013	1
2009.03944	1
2005.02723	1
2008.09630	1
2009.02968	1
2002.11142	1
2008.07568	1
2005.11078	1
2008.13417	1
2009.02159	1
2007.15686	1
2007.15764	1
2007.03843	1
2005.03438	1
2006.10572	1
2007.06481	1
2009.05755	1
2009.02387	1
2008.03679	1
2007.11712	1
2008.03531	1
2009.03083	12
2009.02328	11
2009.02335	9
2009.01855	8
2009.02277	7
2009.02579	6
2009.03329	6
2009.00622	6
2009.03900	5
2009.02424	5
2009.04290	5
2009.03323	5
2009.04348	5
2009.03350	5
2009.03341	4
2009.03901	4
2009.03800	4
2008.13259	4
2009.02284	4
2009.02290	4
2009.03438	4
2009.03828	4
1006.2470	4
2008.13635	3
2009.00616	3
2009.01888	3
2009.01268	3
2009.06652	3
2009.00613	3
2009.03926	3
2009.01775	3
2009.04310	3
2009.05466	3
2009.01277	3
2007.00082	3
2009.04676	2
2009.04480	2
2009.03444	2
2008.12787	2
2004.06124	2
2007.15097	2
2009.01958	2
2009.02329	2
2009.04973	2
2009.03219	2
2009.02086	2
2009.03307	2
2009.02333	2
2009.03577	2
1612.05703	2
2009.02766	2
2005.04207	2
2009.00276	2
2009.01310	2
2007.00176	2
2009.04256	2
2009.03861	2
2009.00649	2
2007.06529	2
2002.08386	2
2008.08831	2
2009.03906	2
2009.03084	2
2008.12794	2
2008.05991	2
2009.02309	2
2008.08602	1
2009.03337	1
2008.11210	1
1908.04210	1
2008.13379	1
2009.00846	1
2009.02521	1
2009.02567	1
2009.03624	1
2009.01909	1
2009.02596	1
2009.03071	1
2008.07546	1
2007.12319	1
2008.09127	1
2008.09124	1
2009.03872	1
2009.05987	1
2005.12507	1
2008.04258	1
2009.01945	1
2008.06057	1
2009.03343	1
2009.04001	1
2009.01825	1
2003.01123	1
2009.00151	1
2009.04784	1
2009.04565	1
2008.05941	1
2008.12587	1
2009.03041	1
2009.01149	1
2005.04233	1
2009.02330	1
2009.02223	1
2007.08496	1
2001.10952	1
2009.04691	1
2008.12931	1
2006.14573	1
2009.04633	1
2007.00739	1
2005.07716	1
2009.04483	1
2006.15456	1
2008.12271	1
2009.00562	1
2009.06495	1
2009.08306	1
2009.03770	1
2009.03320	1
2008.08092	1
2008.05490	1
2007.14688	1
2009.02173	1
2009.02724	1
2007.00386	1
2008.09271	1
2009.01079	1
2009.01320	1
2006.04995	1
2008.12790	1
2009.06843	1
2009.06608	1
2008.05479	1
2009.01389	1
2008.04901	1
2008.09571	1
2009.02937	1
2007.02941	1
2009.07746	1
2009.07146	1
2008.10676	1
2009.03322	1
2009.03583	1
2009.00101	1
2009.05302	1
2009.01903	1
1302.6221	1
2009.01723	1
2002.07226	1
2006.14632	1
2009.06269	1
2009.11834	1
2008.12304	1
1810.10897	1
2007.15198	1
2009.09387	1
2009.04261	1
2005.07215	1
2008.10266	1
2007.06580	1
1508.05655	1
2004.10986	1
2009.03925	1
2008.13135	1
2008.04181	1
2009.13823	1
2007.02120	1
2008.11723	1
2008.10199	1
2009.07711	1
2009.00962	1
2009.06656	1
2009.02123	1
2009.13529	1
2008.11949	1
2007.11299	1
2009.11933	1
2009.00126	1
2007.06087	1
2008.02805	1
2008.02841	1
1805.10291	1
2009.08396	1
2007.04656	1
1205.5235	1
2004.04833	1
2002.00907	1
2005.12290	1
2009.05581	15
2009.05047	11
2009.05063	10
2009.04849	9
2009.05049	8
2009.05227	8
2009.06643	7
2009.05070	7
2009.03920	6
2009.03927	6
2009.07285	6
2009.04555	6
2009.05499	5
2009.06663	5
2009.05804	5
2009.05583	5
2009.04487	4
2009.07266	4
2009.03340	4
2009.06922	4
2009.07186	4
2009.05915	4
2009.07274	4
2009.04751	4
2009.06585	4
2009.01728	4
2009.03311	4
2009.06645	4
2008.11207	4
2008.12312	4
2009.01844	3
2009.05672	3
2009.04482	3
2009.05052	3
2009.06634	3
2009.07784	3
2009.05143	3
2009.00663	3
2009.05442	3
2009.05676	3
2009.02434	3
2009.05123	3
2009.04201	3
2009.06631	3
2009.06638	3
2009.08446	3
2009.02974	3
2007.08472	3
2009.05517	3
2009.06393	3
2001.11044	3
2009.04914	3
2009.05154	3
2009.03354	3
2009.03916	3
2009.02321	2
2009.02135	2
2009.01952	2
2009.08350	2
1712.07575	2
2008.07549	2
2009.01500	2
2006.10809	2
2003.10454	2
1904.01030	2
2009.08068	2
2009.01929	2
2009.00617	2
2009.00645	2
2009.04355	2
2009.03176	2
2009.05640	2
2008.07420	2
2009.03324	2
2009.03886	2
2009.01335	2
2009.03093	2
2009.07586	2
2009.01856	2
2006.06706	2
2009.02177	2
2009.01842	2
2009.01251	2
2009.03911	2
2009.01245	2
2009.07653	2
2009.02368	2
2009.05073	2
2009.06662	2
2009.04453	2
2009.04049	2
2009.04696	2
2009.05362	2
2009.03240	2
2009.02357	2
2009.01935	2
2007.13722	2
2009.07814	2
2009.02342	2
2009.01852	2
2006.08764	2
2009.03090	2
2006.10094	2
2009.05268	2
2009.08051	2
1805.09349	2
2009.07695	2
2009.06658	2
2009.07306	2
2010.03576	2
2009.01330	2
2009.14323	1
2009.09994	1
2009.10059	1
2009.13538	1
2010.01125	1
2002.02968	1
2010.02376	1
2008.04369	1
2009.13238	1
2003.00615	1
2009.10307	1
2009.07860	1
2007.10311	1
2009.09407	1
2009.10212	1
2004.01204	1
2009.02339	1
2007.06508	1
2009.10215	1
2009.01720	1
2007.12697	1
2009.14217	1
2009.00635	1
2009.14216	1
2007.11003	1
2009.10473	1
2006.01690	1
2009.07474	1
2009.06157	1
2009.04680	1
2009.03985	1
2007.16052	1
2009.02919	1
2009.06759	1
2008.06514	1
2008.09995	1
2009.05414	1
1708.07490	1
2010.02351	1
2009.14567	1
2008.13131	1
2007.13318	1
2009.01881	1
2009.13418	1
2009.04731	1
2010.03911	1
2010.01368	1
2008.10499	1
2007.14577	1
2010.02258	1
2009.03440	1
1210.8201	1
2009.07856	1
2008.10218	1
2009.08878	1
2009.06113	1
2008.10297	1
2007.07252	1
2009.04088	1
1401.1342	1
2006.11172	1
2007.07278	1
2010.00971	1
2008.06873	1
2009.05947	1
2007.15782	1
2009.07284	1
2005.07208	1
2009.10341	1
2007.03024	1
2009.03256	1
2005.07248	1
2009.07939	1
2009.07488	1
2008.07522	1
2009.06997	1
2005.13972	1
2009.03571	1
2009.04109	1
2009.04768	1
2007.00679	1
2009.06972	1
1910.14347	1
2009.04302	1
2008.09780	1
2006.07383	1
2009.07010	1
2009.04688	1
2009.00263	1
2007.11417	1
2007.06802	1
2009.03313	1
2009.04030	1
2009.12380	1
2007.02883	1
1909.11107	1
2005.14454	1
2009.03144	1
2010.00662	1
2009.05590	1
1608.07581	1
2009.03308	1
1910.07345	1
2005.05991	1
2008.09121	1
2007.13752	1
2009.06695	1
2008.12619	1
2009.03862	1
2008.12320	1
2009.05981	1
2009.08550	18
2009.10688	14
2009.10092	13
2009.11307	13
2009.08979	12
2009.08483	12
2009.10161	11
2009.09085	10
2009.08992	10
2009.08740	10
2009.08458	9
2009.10185	9
2009.08718	9
2009.08730	8
2009.09611	7
2009.10652	7
2009.09784	7
2009.08822	7
2009.06777	7
2009.10067	6
2009.09493	6
2009.07858	6
2009.10078	6
2009.10728	6
2009.08465	5
2009.09098	5
2009.06882	5
2009.09534	5
2009.07861	5
2009.07292	5
2009.09156	5
2009.07295	5
2009.07275	5
2009.08468	5
2009.11059	5
2009.06931	5
2009.09444	5
2009.09344	5
2009.10744	5
2009.08212	4
2009.11865	4
2009.11076	4
2009.11320	4
2009.10505	4
2009.09145	4
2009.10167	4
2009.08464	4
2009.09047	4
2009.06438	4
2009.08078	4
2009.10701	4
2009.11633	4
2009.07772	4
2009.08537	3
2009.10763	3
2006.06298	3
2009.07857	3
2009.08996	3
2009.10083	3
2009.07870	3
2009.10504	3
2009.08788	3
2009.06639	3
2009.09873	3
2009.10661	3
2009.08579	3
2009.11375	3
2009.11300	3
2009.11493	3
2009.11785	3
2009.07316	3
2009.07296	3
2009.08773	3
2009.08608	3
2009.05209	3
2009.07852	3
2009.08611	3
2009.05077	3
2009.10363	2
2009.11292	2
2009.05548	2
2009.06647	2
2009.05557	2
2009.06074	2
1912.06559	2
2009.05249	2
2009.10813	2
2009.05614	2
2009.11725	2
2009.06760	2
2009.08715	2
2009.10586	2
2009.05584	2
2009.09954	2
2009.11122	2
2009.07394	2
2009.09114	2
2009.08312	2
2002.01486	2
2009.03953	2
2009.10475	2
2008.04921	2
2009.07813	2
2009.11251	2
2009.09276	2
2009.11317	2
2009.02405	2
2009.07591	2
2009.08984	2
2009.05506	2
2001.11033	2
2009.07023	2
2009.06547	2
2009.07844	2
2009.10757	2
2008.13660	2
2009.08471	2
2009.03287	2
2009.08857	2
2009.11547	2
2009.08534	2
2007.05735	2
2009.07686	2
2009.05065	2
2009.08463	2
2009.08914	2
2009.11304	2
2007.03919	2
2009.02629	2
2009.08336	2
2009.09562	2
2009.10304	2
2009.10879	2
2009.11346	2
2009.09243	2
2009.05341	2
2009.07357	2
1912.00732	2
2009.10096	2
2009.04368	2
2009.07718	2
2008.13614	1
2010.02402	1
2007.10374	1
2009.03936	1
2009.14238	1
2009.14251	1
2009.13546	1
2009.11418	1
2010.00986	1
2010.02869	1
2009.06099	1
2010.06419	1
2009.06333	1
2009.09771	1
2009.11853	1
2009.09912	1
1911.09112	1
2009.10193	1
2009.07820	1
2009.07796	1
2009.05136	1
1912.02829	1
0910.4261	1
2009.05059	1
2007.05982	1
2007.14114	1
2009.03563	1
2004.01914	1
2007.09153	1
2009.06850	1
1910.11879	1
2009.08881	1
2009.10604	1
2009.04444	1
1804.03208	1
2007.03693	1
2010.04455	1
2008.02185	1
2009.09254	1
2008.08560	1
2004.13740	1
2009.10555	1
2007.11601	1
2007.13998	1
2010.00699	1
2002.11907	1
1110.0556	1
2008.01107	1
2010.01527	1
2008.13665	1
2009.00667	1
0903.3384	1
2009.10714	1
2009.09746	1
2009.07854	1
2009.10080	1
2009.14614	1
2010.02105	1
2008.01731	1
2010.03332	1
2009.11902	1
2006.06741	1
2009.03267	1
2003.04802	1
2007.14988	1
2009.02308	1
2009.02347	1
2009.04838	1
2009.12659	1
2009.08307	1
2009.13575	1
2007.09160	1
2009.14177	1
2009.14612	1
2009.12549	1
2009.12234	1
2009.08154	1
2001.06009	1
2009.03346	1
2009.13124	1
2009.08619	1
2009.13757	1
2003.02347	1
1911.12367	1
2008.10821	1
2009.13909	1
2008.09746	1
2009.10746	1
2010.00569	1
2004.08401	1
2009.10829	1
1908.09989	1
2009.11845	1
2009.07835	1
2008.06541	1
2007.06780	1
2003.08352	1
2008.08582	1
2008.13215	1
2007.04492	1
2009.13541	1
2009.05573	1
2009.14066	12
2009.11932	11
2009.13525	10
2009.12373	10
2009.12824	9
2009.12620	9
2009.14100	9
2009.14176	8
2009.12794	8
2009.13522	8
2009.14631	8
2009.12191	8
2009.10727	7
2009.12425	7
2009.11126	7
2009.11447	6
2009.14232	6
2009.12717	6
2009.12372	6
2009.12281	6
2009.09004	5
2009.12797	5
2010.00007	5
2009.14211	5
2009.11913	5
2009.13287	5
2009.10716	5
2009.14151	4
2009.10085	4
2010.00272	4
2006.12487	4
2009.06555	4
2010.00189	4
2009.13297	4
2009.13542	4
2009.13346	4
2009.13759	4
2010.00481	4
2009.14228	4
2009.11309	4
2010.00012	4
2009.12382	3
2009.12807	3
2009.11876	3
2009.12011	3
2009.14295	3
2009.13843	3
2009.10075	3
2009.08974	3
2009.14215	3
2009.12423	3
2009.12379	3
2009.11925	3
2009.14016	3
2009.08268	3
2009.12283	3
2007.12178	3
2009.08743	3
2009.13548	3
2009.13534	3
2009.11869	3
2009.12142	3
2009.13329	3
2009.13505	3
2009.10673	3
2009.14071	3
2007.03122	3
2010.03234	3
2009.13731	3
2009.10974	3
2009.12779	2
2009.12108	2
2007.01845	2
2009.13467	2
2007.04054	2
2009.14758	2
2009.14749	2
2009.11900	2
2009.12045	2
2009.13345	2
1911.05107	2
2009.12385	2
2009.10649	2
2008.08084	2
2009.11694	2
2009.13528	2
2010.00132	2
2007.03381	2
2009.13890	2
2008.00452	2
2009.09882	2
2009.14528	2
2010.07323	2
2010.00036	2
2009.12024	2
2009.06646	2
2010.00486	2
2009.14164	2
2007.04007	2
2009.14784	2
2008.01738	2
2009.13882	2
2009.06895	2
2009.10097	2
2009.06084	2
2010.00045	2
2009.01817	2
2010.00316	2
2009.07832	2
1811.04083	2
2009.13403	2
2009.13374	2
2009.13812	2
2009.14608	2
2009.12544	2
2009.11995	2
2009.08383	2
2009.00009	2
2009.13531	2
2009.12609	2
2010.00251	2
2009.13138	2
2009.05558	2
2009.12830	2
1908.06050	2
2009.11959	2
2009.03374	2
2001.03178	2
2009.09962	2
2009.12359	2
2009.14709	2
2008.07686	2
1911.12958	2
2009.05467	1
2010.02269	1
2006.06652	1
2009.07278	1
2005.13830	1
2009.08742	1
2009.12049	1
2009.10106	1
2007.09149	1
2010.00033	1
2009.10578	1
2009.09242	1
2006.10489	1
2009.10177	1
2010.07333	1
2007.06599	1
2010.00010	1
2009.06648	1
2005.10436	1
2009.03353	1
2009.10843	1
2009.14412	1
2003.08676	1
2008.12783	1
2010.04217	1
2010.11474	1
2007.14720	1
2009.08473	1
2010.06534	1
2009.07846	1
2010.06926	1
2004.11619	1
2009.11899	1
1811.09151	1
2006.05292	1
2007.09484	1
2010.02403	1
2004.07256	1
2010.11717	1
2010.05585	1
2010.00479	1
2004.10607	1
2009.11624	1
2010.10851	1
2006.15331	1
2009.10079	1
2010.01805	1
2006.02454	1
2008.01084	1
2006.08625	1
2010.10733	1
2010.02381	1
2010.08748	1
1910.08085	1
2009.13918	1
2010.11215	1
2009.01823	1
2008.09130	1
2008.03320	1
2009.10184	1
2010.04255	1
2010.09868	1
2009.02343	1
2010.01696	1
2009.12418	1
2004.07261	1
2007.10991	1
2001.09095	1
2010.05151	1
2002.04340	1
2009.12673	1
2009.08159	1
2006.15122	1
1912.05834	1
2004.13732	1
2010.12279	1
2009.08994	1
2010.02877	1
2008.11184	1
2010.03998	1
2009.11175	1
2009.09269	1
2002.11129	1
1808.01740	1
1910.14045	1
2009.10854	1
2006.03046	1
2010.07314	1
2006.11957	1
2010.08223	1
2010.04999	1
2010.03704	1
2010.01487	1
2010.05412	1
2009.12757	1
2009.01792	1
2009.09220	1
2008.06299	1
2001.05302	1
2009.13234	1
2010.04177	1
2010.07998	1
2010.00233	1
2006.11111	1
2006.10473	1
2009.14372	1
2009.07859	1
2010.09764	1
2010.02214	1
2010.12404	1
2009.11461	1
1308.4663	1
2010.01769	1
2010.06337	1
2007.11564	1
2003.01724	1
2010.01186	23
2010.00816	22
2010.01119	20
2010.00693	18
2010.00606	16
2010.00023	15
2009.13539	15
2010.00614	12
2010.00592	11
2010.01751	11
2010.02929	10
2010.02919	10
2010.02222	10
2010.03610	9
2010.00601	9
2010.00705	9
2010.02248	9
2010.00603	9
2010.01431	9
2010.02924	9
2010.00622	9
2009.14201	8
2010.02113	8
2010.00466	8
2009.11935	8
2010.02937	8
2010.04164	7
2010.00040	7
2010.01734	7
2010.01147	7
2010.03477	7
2010.01273	7
2010.00609	7
2010.02249	7
2010.02718	7
2010.00809	7
2010.00480	7
2010.02266	7
2010.02961	6
2009.11295	6
2010.02944	6
2010.02655	6
2010.02909	6
2010.00235	6
2009.13432	6
2010.03991	6
2010.00908	6
2010.00686	6
2010.00596	6
2009.11875	6
2009.14673	6
2010.03041	5
2010.01135	5
2010.03491	5
2010.02793	5
2010.01133	5
2010.00997	5
2010.02242	5
2010.02723	5
2006.15018	5
2010.04214	5
2010.01364	5
2010.03720	5
2009.03369	5
2010.02927	5
2010.04479	5
2010.01560	5
2010.00024	4
2009.10724	4
2010.03833	4
2009.14241	4
2010.01042	4
2010.01915	4
2010.02231	4
2010.01601	4
2010.02935	4
2010.00922	4
2010.03089	4
2010.02226	4
2010.01151	4
2010.02135	4
2010.04021	4
2010.02880	4
2010.02943	4
2010.01224	4
2010.04234	4
2010.02757	4
2010.03507	3
2009.06607	3
2010.02298	3
2009.12318	3
2010.02186	3
2010.02106	3
2010.00983	3
2009.14222	3
2010.02932	3
2006.13685	3
1802.04816	3
2010.00169	3
2010.03973	3
2009.10077	3
2007.11063	3
2010.04180	3
2009.11632	3
2010.03650	3
2009.14366	3
2010.03634	3
2010.00244	3
2010.01418	3
2010.02603	3
2010.00254	3
2010.00790	3
2010.04047	3
2009.12112	3
2010.00022	3
2010.03976	3
2010.01686	3
2010.04655	3
2010.04419	3
2009.07282	3
2010.03582	3
2009.14219	3
2010.03742	3
2010.04656	3
2010.03762	3
2009.01241	3
2010.02992	3
2009.08970	3
2009.11252	2
2010.04042	2
2006.01158	2
2009.01858	2
2010.00311	2
2008.12484	2
2007.11001	2
2006.11019	2
2008.12102	2
2010.04162	2
2009.10733	2
2009.08470	2
2006.14626	2
2009.01976	2
2009.09763	2
2010.03038	2
2009.11731	2
2010.03654	2
2009.13550	2
2010.01833	2
2010.00625	2
2010.00719	2
2010.02058	2
2010.00477	2
2009.11735	2
2009.10726	2
2010.03031	2
2010.01953	2
2010.00002	2
2009.14364	2
2009.14585	2
2009.14611	2
2009.02898	2
2010.03695	2
2010.00992	2
2009.13523	2
2008.00022	2
2006.13231	2
2010.03314	2
2010.02312	2
2009.08459	2
2009.13544	2
2010.01606	2
2010.04206	2
2009.14202	2
2010.02907	2
2003.09118	2
1912.03695	2
2010.02333	2
2009.11525	2
2009.07283	2
2010.03383	2
2010.02997	2
2010.00738	2
2009.13582	2
2010.02202	2
2010.02920	2
2009.14325	2
2010.04710	2
2009.13712	2
2009.13893	2
2010.00887	2
2010.04016	2
2009.11358	2
2010.09264	1
2004.11929	1
2010.02515	1
2010.13666	1
2009.11299	1
2009.10023	1
2007.14408	1
1911.02610	1
2010.04810	1
2009.06622	1
2007.05199	1
2010.03564	1
2009.11868	1
2010.15142	1
2001.04371	1
2010.01698	1
2010.01178	1
2009.12571	1
2010.11866	1
1809.08242	1
2010.15460	1
2009.11533	1
2010.02261	1
2010.02187	1
2009.14057	1
2010.15301	1
2010.10541	1
2010.06353	1
1910.07864	1
2010.00075	1
2006.14703	1
1911.02505	1
2009.01213	1
2009.04471	1
2010.14185	1
2010.10964	1
2009.04819	1
2010.06565	1
2009.08224	1
2009.00407	1
2010.00209	1
2010.02235	1
1710.08591	1
2009.14616	1
2010.00027	1
2009.11344	1
2010.00594	1
2009.11478	1
2008.11890	1
2010.00452	1
1911.08508	1
2010.05929	1
2010.13650	1
1105.4912	1
2009.04495	1
2009.14582	1
2005.14362	1
2010.01564	1
2010.10832	1
2010.03143	1
2011.00020	1
2009.12377	1
1810.11033	1
2009.00021	1
2010.03237	1
2010.10990	1
2007.12026	1
2009.11337	1
2010.00808	1
2009.14157	1
2008.07636	1
2010.01452	1
2010.02996	1
2010.01081	1
2010.01348	1
2001.03235	1
2009.08461	1
2010.01937	1
1808.10501	1
1905.05477	1
2009.14204	1
2008.10823	1
2010.01349	1
2010.16179	1
2010.11651	1
2011.00258	1
2009.03286	1
2007.10301	1
1912.09383	1
2009.11606	1
2009.00020	1
2010.00461	1
2010.04027	1
2008.03460	1
2001.07476	1
2009.11879	1
2009.13230	1
2005.05841	1
2010.06064	77
2010.14305	54
2010.16416	41
2010.09719	41
2010.06608	37
2010.07395	35
2010.15213	31
2010.05924	31
2011.01836	30
2010.11954	30
2010.08557	29
2010.13801	28
2011.04671	26
2010.12591	26
2010.11965	26
2010.13789	26
2011.02589	25
2010.15123	25
2010.08571	24
2010.06590	24
2010.09766	23
2010.12586	22
2010.05926	22
2010.10337	21
2010.00619	21
2010.04733	20
2010.07948	20
2010.12590	20
2010.10171	19
2010.12382	19
2010.14372	19
2011.01235	19
2011.02627	19
2011.00910	18
2010.13800	18
2010.11324	18
2010.09738	18
2010.11962	18
2010.15847	17
2010.04158	17
2010.02926	17
2010.08562	16
2010.08173	16
2010.04734	16
2011.02042	16
2010.14381	16
2010.04725	16
2010.05918	16
2010.09717	16
2010.15135	16
2010.05108	16
2011.01935	15
2010.07166	15
2010.05956	15
2010.10520	15
2010.05911	15
2011.03051	15
2010.04741	15
2011.02505	15
2010.04797	15
2011.02497	15
2010.10531	15
2011.03408	15
2010.10738	14
2011.00899	14
2011.01246	14
2010.05914	14
2010.07313	14
2010.14812	14
2010.11573	14
2010.03567	14
2010.11847	14
2011.00126	14
2010.07814	14
2010.04698	14
2010.09008	13
2010.05532	13
2010.09184	13
2010.11254	13
2010.02219	13
2010.14286	13
2011.03410	13
2010.16195	13
2010.08624	13
2011.03407	12
2010.15139	12
2010.13806	12
2011.04990	12
2010.07235	12
2010.04074	12
2010.11206	12
2010.02245	12
2010.08537	12
2010.07274	12
2011.01945	12
2010.04866	12
2010.15645	12
2011.02525	12
2010.14281	12
2010.13802	12
2010.10212	12
2010.11249	12
2010.07321	12
2010.11288	12
2011.03411	12
2010.12374	12
2011.02783	12
2010.10540	11
2010.13811	11
2011.04606	11
2010.06241	11
2010.11950	11
2011.03553	11
2010.12584	11
2010.04182	11
2010.13845	11
2010.04727	11
2010.05510	11
2010.14426	11
2010.04165	11
2011.02377	11
2010.07376	11
2010.13606	11
2010.08816	11
2010.05930	11
2010.11284	11
2011.00014	11
2010.12466	11
2010.09696	11
2010.10522	11
2010.13788	11
2011.02116	11
2011.04673	10
2010.07951	10
2010.04176	10
2010.11294	10
2010.10533	10
2010.10481	10
2011.01333	10
2011.03050	10
2010.05922	10
2010.06617	10
2010.10568	10
2010.09765	10
2011.04670	10
2010.11197	10
2010.10524	10
2010.06179	10
2011.02858	10
2010.12583	10
2011.02659	10
