order	id	date
6	2007.00696	3 Jul 20
7	2007.00702	3 Jul 20
8	2007.00703	3 Jul 20
9	2007.00704	3 Jul 20
10	2007.00712	3 Jul 20
11	2007.00716	3 Jul 20
12	2007.00739	3 Jul 20
13	2007.00749	3 Jul 20
14	2007.00794	3 Jul 20
15	2007.00804	3 Jul 20
16	2007.00828	3 Jul 20
17	2007.00829	3 Jul 20
18	2007.00834	3 Jul 20
19	2007.00847	3 Jul 20
20	2007.00852	3 Jul 20
21	2007.00896	3 Jul 20
22	2007.00919	3 Jul 20
23	2007.00923	3 Jul 20
24	2007.00928	3 Jul 20
25	2007.00931	3 Jul 20
26	2007.00934	3 Jul 20
27	2007.00997	3 Jul 20
28	2007.01013	3 Jul 20
29	2007.01015	3 Jul 20
30	2007.01049	3 Jul 20
31	2007.01066	3 Jul 20
32	2007.01081	3 Jul 20
33	2007.01084	3 Jul 20
34	2007.01102	3 Jul 20
35	2007.01124	3 Jul 20
36	2007.01129	3 Jul 20
37	2007.01130	3 Jul 20
38	2007.01139	3 Jul 20
39	2007.01149	3 Jul 20
40	2007.01182	3 Jul 20
41	2007.01190	3 Jul 20
42	2007.01211	3 Jul 20
43	2007.01215	3 Jul 20
44	2007.01240	3 Jul 20
45	2007.01278	3 Jul 20
46	2007.01292	3 Jul 20
47	2007.01297	3 Jul 20
0	2007.01856	7 Jul 20
1	2007.01868	7 Jul 20
2	2007.01870	7 Jul 20
3	2007.01871	7 Jul 20
4	2007.01872	7 Jul 20
5	2007.01874	7 Jul 20
6	2007.01875	7 Jul 20
7	2007.01877	7 Jul 20
8	2007.01878	7 Jul 20
9	2007.01880	7 Jul 20
10	2007.01885	7 Jul 20
11	2007.01887	7 Jul 20
12	2007.01889	7 Jul 20
13	2007.01906	7 Jul 20
14	2007.01910	7 Jul 20
15	2007.01913	7 Jul 20
16	2007.01936	7 Jul 20
17	2007.01976	7 Jul 20
18	2007.02012	7 Jul 20
19	2007.02015	7 Jul 20
20	2007.02051	7 Jul 20
21	2007.02063	7 Jul 20
22	2007.02101	7 Jul 20
23	2007.02120	7 Jul 20
24	2007.02122	7 Jul 20
25	2007.02148	7 Jul 20
26	2007.02155	7 Jul 20
27	2007.02170	7 Jul 20
28	2007.02181	7 Jul 20
29	2007.02184	7 Jul 20
30	2007.02207	7 Jul 20
31	2007.02213	7 Jul 20
32	2007.02241	7 Jul 20
33	2007.02243	7 Jul 20
34	2007.02276	7 Jul 20
35	2007.02292	7 Jul 20
36	2007.02321	7 Jul 20
37	2007.02322	7 Jul 20
38	2007.02347	7 Jul 20
39	2007.02350	7 Jul 20
40	2007.02400	7 Jul 20
41	2007.02402	7 Jul 20
42	2007.02406	7 Jul 20
43	2007.02420	7 Jul 20
44	2007.02425	7 Jul 20
45	2007.02444	7 Jul 20
46	2007.02458	7 Jul 20
47	2007.02493	7 Jul 20
48	2007.02513	7 Jul 20
49	2007.02525	7 Jul 20
50	2007.02528	7 Jul 20
51	2007.02539	7 Jul 20
52	2007.02551	7 Jul 20
53	2007.02560	7 Jul 20
54	2007.02564	7 Jul 20
55	2007.02566	7 Jul 20
56	2007.02583	7 Jul 20
57	2007.02585	7 Jul 20
58	2007.02610	7 Jul 20
59	2007.02612	7 Jul 20
60	2007.02615	7 Jul 20
61	2007.02616	7 Jul 20
62	2007.02625	7 Jul 20
63	2007.02626	7 Jul 20
64	2007.02631	7 Jul 20
65	2007.02651	7 Jul 20
66	2007.02668	7 Jul 20
67	2007.02678	7 Jul 20
68	2007.02685	7 Jul 20
69	2007.02702	7 Jul 20
70	2007.02716	7 Jul 20
71	2007.02741	7 Jul 20
72	2007.02744	7 Jul 20
73	2007.02748	7 Jul 20
74	2007.02778	7 Jul 20
75	2007.02797	7 Jul 20
76	2007.02810	7 Jul 20
77	2007.02826	7 Jul 20
78	2007.02836	7 Jul 20
79	2007.02838	7 Jul 20
80	2007.02865	7 Jul 20
81	2007.02881	7 Jul 20
82	2007.02883	7 Jul 20
83	2007.02886	7 Jul 20
84	2007.02888	7 Jul 20
85	2007.02889	7 Jul 20
86	2007.02899	7 Jul 20
87	2007.02920	7 Jul 20
88	2007.02921	7 Jul 20
89	2007.02927	7 Jul 20
90	2007.02930	7 Jul 20
91	2007.02932	7 Jul 20
0	2007.02940	8 Jul 20
1	2007.02941	8 Jul 20
2	2007.02942	8 Jul 20
3	2007.02943	8 Jul 20
4	2007.02945	8 Jul 20
5	2007.02946	8 Jul 20
6	2007.02948	8 Jul 20
7	2007.02951	8 Jul 20
8	2007.02952	8 Jul 20
9	2007.02954	8 Jul 20
10	2007.02958	8 Jul 20
11	2007.02961	8 Jul 20
12	2007.02962	8 Jul 20
13	2007.02963	8 Jul 20
14	2007.02964	8 Jul 20
15	2007.02965	8 Jul 20
16	2007.02967	8 Jul 20
17	2007.02968	8 Jul 20
18	2007.02969	8 Jul 20
19	2007.02974	8 Jul 20
20	2007.02976	8 Jul 20
21	2007.02978	8 Jul 20
22	2007.02990	8 Jul 20
23	2007.02998	8 Jul 20
24	2007.03002	8 Jul 20
25	2007.03010	8 Jul 20
26	2007.03024	8 Jul 20
27	2007.03042	8 Jul 20
28	2007.03045	8 Jul 20
29	2007.03049	8 Jul 20
30	2007.03076	8 Jul 20
31	2007.03079	8 Jul 20
32	2007.03086	8 Jul 20
33	2007.03105	8 Jul 20
34	2007.03109	8 Jul 20
35	2007.03112	8 Jul 20
36	2007.03115	8 Jul 20
37	2007.03122	8 Jul 20
38	2007.03128	8 Jul 20
39	2007.03150	8 Jul 20
40	2007.03171	8 Jul 20
41	2007.03176	8 Jul 20
42	2007.03188	8 Jul 20
43	2007.03197	8 Jul 20
44	2007.03222	8 Jul 20
45	2007.03226	8 Jul 20
46	2007.03258	8 Jul 20
47	2007.03307	8 Jul 20
48	2007.03318	8 Jul 20
49	2007.03329	8 Jul 20
50	2007.03334	8 Jul 20
51	2007.03337	8 Jul 20
52	2007.03348	8 Jul 20
53	2007.03350	8 Jul 20
54	2007.03359	8 Jul 20
55	2007.03362	8 Jul 20
56	2007.03381	8 Jul 20
57	2007.03387	8 Jul 20
58	2007.03393	8 Jul 20
59	2007.03396	8 Jul 20
60	2007.03398	8 Jul 20
61	2007.03413	8 Jul 20
62	2007.03423	8 Jul 20
63	2007.03484	8 Jul 20
64	2007.03536	8 Jul 20
65	2007.03565	8 Jul 20
66	2007.03583	8 Jul 20
67	2007.03644	8 Jul 20
68	2007.03670	8 Jul 20
0	2007.04321	10 Jul 20
1	2007.04324	10 Jul 20
2	2007.04325	10 Jul 20
3	2007.04328	10 Jul 20
4	2007.04334	10 Jul 20
5	2007.04337	10 Jul 20
6	2007.04340	10 Jul 20
7	2007.04341	10 Jul 20
8	2007.04347	10 Jul 20
9	2007.04348	10 Jul 20
10	2007.04359	10 Jul 20
11	2007.04366	10 Jul 20
12	2007.04371	10 Jul 20
13	2007.04398	10 Jul 20
14	2007.04401	10 Jul 20
15	2007.04402	10 Jul 20
16	2007.04404	10 Jul 20
17	2007.04413	10 Jul 20
18	2007.04414	10 Jul 20
19	2007.04416	10 Jul 20
20	2007.04418	10 Jul 20
21	2007.04419	10 Jul 20
22	2007.04430	10 Jul 20
23	2007.04438	10 Jul 20
24	2007.04442	10 Jul 20
25	2007.04455	10 Jul 20
26	2007.04465	10 Jul 20
27	2007.04492	10 Jul 20
28	2007.04507	10 Jul 20
29	2007.04519	10 Jul 20
30	2007.04521	10 Jul 20
31	2007.04575	10 Jul 20
32	2007.04581	10 Jul 20
33	2007.04624	10 Jul 20
34	2007.04627	10 Jul 20
35	2007.04634	10 Jul 20
36	2007.04638	10 Jul 20
37	2007.04653	10 Jul 20
38	2007.04656	10 Jul 20
39	2007.04703	10 Jul 20
40	2007.04706	10 Jul 20
41	2007.04716	10 Jul 20
42	2007.04720	10 Jul 20
43	2007.04735	10 Jul 20
44	2007.04775	10 Jul 20
45	2007.04781	10 Jul 20
46	2007.04786	10 Jul 20
47	2007.04794	10 Jul 20
48	2007.04797	10 Jul 20
49	2007.04817	10 Jul 20
50	2007.04821	10 Jul 20
51	2007.04823	10 Jul 20
52	2007.04826	10 Jul 20
53	2007.04832	10 Jul 20
54	2007.04879	10 Jul 20
55	2007.04892	10 Jul 20
56	2007.04910	10 Jul 20
57	2007.04923	10 Jul 20
58	2007.04945	10 Jul 20
59	2007.04967	10 Jul 20
60	2007.04968	10 Jul 20
61	2007.04971	10 Jul 20
62	2007.04980	10 Jul 20
0	2007.04987	13 Jul 20
1	2007.04988	13 Jul 20
2	2007.04992	13 Jul 20
3	2007.04993	13 Jul 20
4	2007.04996	13 Jul 20
5	2007.04997	13 Jul 20
6	2007.04998	13 Jul 20
7	2007.04999	13 Jul 20
8	2007.05000	13 Jul 20
9	2007.05011	13 Jul 20
10	2007.05021	13 Jul 20
11	2007.05022	13 Jul 20
12	2007.05023	13 Jul 20
13	2007.05040	13 Jul 20
14	2007.05058	13 Jul 20
15	2007.05101	13 Jul 20
16	2007.05132	13 Jul 20
17	2007.05138	13 Jul 20
18	2007.05144	13 Jul 20
19	2007.05153	13 Jul 20
20	2007.05160	13 Jul 20
21	2007.05173	13 Jul 20
22	2007.05187	13 Jul 20
23	2007.05199	13 Jul 20
24	2007.05204	13 Jul 20
25	2007.05218	13 Jul 20
26	2007.05219	13 Jul 20
27	2007.05229	13 Jul 20
28	2007.05231	13 Jul 20
29	2007.05240	13 Jul 20
30	2007.05249	13 Jul 20
31	2007.05268	13 Jul 20
32	2007.05273	13 Jul 20
33	2007.05274	13 Jul 20
34	2007.05310	13 Jul 20
35	2007.05317	13 Jul 20
36	2007.05333	13 Jul 20
37	2007.05349	13 Jul 20
38	2007.05360	13 Jul 20
39	2007.05366	13 Jul 20
40	2007.05376	13 Jul 20
41	2007.05407	13 Jul 20
42	2007.05412	13 Jul 20
43	2007.05415	13 Jul 20
44	2007.05442	13 Jul 20
45	2007.05457	13 Jul 20
46	2007.05468	13 Jul 20
47	2007.05484	13 Jul 20
48	2007.05488	13 Jul 20
49	2007.05491	13 Jul 20
50	2007.05504	13 Jul 20
51	2007.05508	13 Jul 20
52	2007.05514	13 Jul 20
53	2007.05517	13 Jul 20
54	2007.05519	13 Jul 20
55	2007.05526	13 Jul 20
0	2007.05528	14 Jul 20
1	2007.05535	14 Jul 20
2	2007.05536	14 Jul 20
3	2007.05537	14 Jul 20
4	2007.05544	14 Jul 20
5	2007.05545	14 Jul 20
6	2007.05546	14 Jul 20
7	2007.05548	14 Jul 20
8	2007.05561	14 Jul 20
9	2007.05562	14 Jul 20
10	2007.05563	14 Jul 20
11	2007.05579	14 Jul 20
12	2007.05581	14 Jul 20
13	2007.05586	14 Jul 20
14	2007.05590	14 Jul 20
15	2007.05598	14 Jul 20
16	2007.05600	14 Jul 20
17	2007.05603	14 Jul 20
18	2007.05623	14 Jul 20
19	2007.05640	14 Jul 20
20	2007.05648	14 Jul 20
21	2007.05659	14 Jul 20
22	2007.05664	14 Jul 20
23	2007.05677	14 Jul 20
24	2007.05693	14 Jul 20
25	2007.05714	14 Jul 20
26	2007.05715	14 Jul 20
27	2007.05726	14 Jul 20
28	2007.05735	14 Jul 20
29	2007.05736	14 Jul 20
30	2007.05797	14 Jul 20
31	2007.05799	14 Jul 20
32	2007.05810	14 Jul 20
33	2007.05847	14 Jul 20
34	2007.05849	14 Jul 20
35	2007.05889	14 Jul 20
36	2007.05893	14 Jul 20
37	2007.05938	14 Jul 20
38	2007.05982	14 Jul 20
39	2007.05995	14 Jul 20
40	2007.06026	14 Jul 20
41	2007.06050	14 Jul 20
42	2007.06057	14 Jul 20
43	2007.06087	14 Jul 20
44	2007.06155	14 Jul 20
45	2007.06158	14 Jul 20
46	2007.06173	14 Jul 20
47	2007.06177	14 Jul 20
48	2007.06212	14 Jul 20
49	2007.06216	14 Jul 20
50	2007.06219	14 Jul 20
51	2007.06220	14 Jul 20
52	2007.06221	14 Jul 20
53	2007.06222	14 Jul 20
54	2007.06231	14 Jul 20
55	2007.06235	14 Jul 20
56	2007.06250	14 Jul 20
57	2007.06307	14 Jul 20
58	2007.06345	14 Jul 20
59	2007.06386	14 Jul 20
60	2007.06409	14 Jul 20
61	2007.06410	14 Jul 20
62	2007.06417	14 Jul 20
63	2007.06420	14 Jul 20
64	2007.06424	14 Jul 20
65	2007.06425	14 Jul 20
66	2007.06441	14 Jul 20
67	2007.06472	14 Jul 20
68	2007.06478	14 Jul 20
69	2007.06481	14 Jul 20
70	2007.06488	14 Jul 20
71	2007.06508	14 Jul 20
72	2007.06514	14 Jul 20
73	2007.06521	14 Jul 20
74	2007.06529	14 Jul 20
75	2007.06547	14 Jul 20
76	2007.06560	14 Jul 20
77	2007.06562	14 Jul 20
0	2007.06568	15 Jul 20
1	2007.06572	15 Jul 20
2	2007.06573	15 Jul 20
3	2007.06575	15 Jul 20
4	2007.06576	15 Jul 20
5	2007.06577	15 Jul 20
6	2007.06581	15 Jul 20
7	2007.06583	15 Jul 20
8	2007.06584	15 Jul 20
9	2007.06585	15 Jul 20
10	2007.06593	15 Jul 20
11	2007.06594	15 Jul 20
12	2007.06596	15 Jul 20
13	2007.06618	15 Jul 20
14	2007.06642	15 Jul 20
15	2007.06656	15 Jul 20
16	2007.06657	15 Jul 20
17	2007.06659	15 Jul 20
18	2007.06730	15 Jul 20
19	2007.06732	15 Jul 20
20	2007.06745	15 Jul 20
21	2007.06780	15 Jul 20
22	2007.06784	15 Jul 20
23	2007.06785	15 Jul 20
24	2007.06802	15 Jul 20
25	2007.06822	15 Jul 20
26	2007.06824	15 Jul 20
27	2007.06870	15 Jul 20
28	2007.06905	15 Jul 20
29	2007.06912	15 Jul 20
30	2007.06947	15 Jul 20
31	2007.06973	15 Jul 20
32	2007.06991	15 Jul 20
33	2007.06998	15 Jul 20
34	2007.07005	15 Jul 20
35	2007.07010	15 Jul 20
36	2007.07044	15 Jul 20
37	2007.07045	15 Jul 20
38	2007.07055	15 Jul 20
39	2007.07069	15 Jul 20
40	2007.07087	15 Jul 20
41	2007.07098	15 Jul 20
42	2007.07113	15 Jul 20
43	2007.07135	15 Jul 20
44	2007.07149	15 Jul 20
45	2007.07157	15 Jul 20
46	2007.07158	15 Jul 20
47	2007.07192	15 Jul 20
48	2007.07212	15 Jul 20
49	2007.07232	15 Jul 20
0	2007.07252	16 Jul 20
1	2007.07253	16 Jul 20
2	2007.07254	16 Jul 20
3	2007.07255	16 Jul 20
4	2007.07257	16 Jul 20
5	2007.07260	16 Jul 20
6	2007.07261	16 Jul 20
7	2007.07263	16 Jul 20
8	2007.07265	16 Jul 20
9	2007.07267	16 Jul 20
10	2007.07271	16 Jul 20
11	2007.07275	16 Jul 20
12	2007.07277	16 Jul 20
13	2007.07278	16 Jul 20
14	2007.07284	16 Jul 20
15	2007.07285	16 Jul 20
16	2007.07288	16 Jul 20
17	2007.07289	16 Jul 20
18	2007.07290	16 Jul 20
19	2007.07291	16 Jul 20
20	2007.07325	16 Jul 20
21	2007.07326	16 Jul 20
22	2007.07359	16 Jul 20
23	2007.07373	16 Jul 20
24	2007.07374	16 Jul 20
25	2007.07385	16 Jul 20
26	2007.07413	16 Jul 20
27	2007.07430	16 Jul 20
28	2007.07478	16 Jul 20
29	2007.07504	16 Jul 20
30	2007.07519	16 Jul 20
31	2007.07538	16 Jul 20
32	2007.07565	16 Jul 20
33	2007.07589	16 Jul 20
34	2007.07608	16 Jul 20
35	2007.07622	16 Jul 20
36	2007.07650	16 Jul 20
37	2007.07672	16 Jul 20
38	2007.07707	16 Jul 20
39	2007.07716	16 Jul 20
40	2007.07725	16 Jul 20
41	2007.07785	16 Jul 20
42	2007.07819	16 Jul 20
43	2007.07823	16 Jul 20
44	2007.07824	16 Jul 20
45	2007.07828	16 Jul 20
46	2007.07831	16 Jul 20
47	2007.07835	16 Jul 20
48	2007.07852	16 Jul 20
49	2007.07885	16 Jul 20
0	2007.07888	17 Jul 20
1	2007.07890	17 Jul 20
2	2007.07893	17 Jul 20
3	2007.07895	17 Jul 20
4	2007.07900	17 Jul 20
5	2007.07904	17 Jul 20
6	2007.07905	17 Jul 20
7	2007.07913	17 Jul 20
8	2007.07915	17 Jul 20
9	2007.07916	17 Jul 20
10	2007.07919	17 Jul 20
11	2007.07926	17 Jul 20
12	2007.07931	17 Jul 20
13	2007.07932	17 Jul 20
14	2007.07937	17 Jul 20
15	2007.07939	17 Jul 20
16	2007.07945	17 Jul 20
17	2007.07956	17 Jul 20
18	2007.07969	17 Jul 20
19	2007.07992	17 Jul 20
20	2007.07999	17 Jul 20
21	2007.08059	17 Jul 20
22	2007.08062	17 Jul 20
23	2007.08081	17 Jul 20
24	2007.08102	17 Jul 20
25	2007.08127	17 Jul 20
26	2007.08135	17 Jul 20
27	2007.08138	17 Jul 20
28	2007.08149	17 Jul 20
29	2007.08172	17 Jul 20
30	2007.08198	17 Jul 20
31	2007.08206	17 Jul 20
32	2007.08207	17 Jul 20
33	2007.08215	17 Jul 20
34	2007.08219	17 Jul 20
35	2007.08221	17 Jul 20
36	2007.08226	17 Jul 20
37	2007.08232	17 Jul 20
38	2007.08235	17 Jul 20
39	2007.08242	17 Jul 20
40	2007.08244	17 Jul 20
41	2007.08256	17 Jul 20
42	2007.08278	17 Jul 20
43	2007.08287	17 Jul 20
44	2007.08291	17 Jul 20
45	2007.08313	17 Jul 20
46	2007.08328	17 Jul 20
47	2007.08333	17 Jul 20
48	2007.08338	17 Jul 20
49	2007.08344	17 Jul 20
50	2007.08345	17 Jul 20
51	2007.08353	17 Jul 20
52	2007.08370	17 Jul 20
53	2007.08384	17 Jul 20
54	2007.08391	17 Jul 20
55	2007.08392	17 Jul 20
56	2007.08421	17 Jul 20
57	2007.08466	17 Jul 20
58	2007.08470	17 Jul 20
59	2007.08471	17 Jul 20
60	2007.08472	17 Jul 20
61	2007.08486	17 Jul 20
62	2007.08493	17 Jul 20
63	2007.08496	17 Jul 20
64	2007.08514	17 Jul 20
0	2007.08522	20 Jul 20
1	2007.08525	20 Jul 20
2	2007.08527	20 Jul 20
3	2007.08528	20 Jul 20
4	2007.08530	20 Jul 20
5	2007.08531	20 Jul 20
6	2007.08533	20 Jul 20
7	2007.08534	20 Jul 20
8	2007.08535	20 Jul 20
9	2007.08536	20 Jul 20
10	2007.08540	20 Jul 20
11	2007.08541	20 Jul 20
12	2007.08543	20 Jul 20
13	2007.08549	20 Jul 20
14	2007.08568	20 Jul 20
15	2007.08582	20 Jul 20
16	2007.08603	20 Jul 20
17	2007.08605	20 Jul 20
18	2007.08609	20 Jul 20
19	2007.08610	20 Jul 20
20	2007.08615	20 Jul 20
21	2007.08618	20 Jul 20
22	2007.08665	20 Jul 20
23	2007.08681	20 Jul 20
24	2007.08684	20 Jul 20
25	2007.08685	20 Jul 20
26	2007.08727	20 Jul 20
27	2007.08753	20 Jul 20
28	2007.08850	20 Jul 20
29	2007.08873	20 Jul 20
30	2007.08877	20 Jul 20
31	2007.08940	20 Jul 20
32	2007.08960	20 Jul 20
33	2007.08968	20 Jul 20
34	2007.08977	20 Jul 20
35	2007.08983	20 Jul 20
36	2007.08991	20 Jul 20
37	2007.08992	20 Jul 20
38	2007.08993	20 Jul 20
39	2007.08994	20 Jul 20
40	2007.08995	20 Jul 20
41	2007.08996	20 Jul 20
42	2007.08997	20 Jul 20
43	2007.08998	20 Jul 20
44	2007.08999	20 Jul 20
45	2007.09000	20 Jul 20
46	2007.09001	20 Jul 20
47	2007.09002	20 Jul 20
48	2007.09003	20 Jul 20
49	2007.09004	20 Jul 20
50	2007.09005	20 Jul 20
51	2007.09006	20 Jul 20
52	2007.09007	20 Jul 20
53	2007.09008	20 Jul 20
54	2007.09009	20 Jul 20
55	2007.09010	20 Jul 20
56	2007.09011	20 Jul 20
57	2007.09012	20 Jul 20
58	2007.09013	20 Jul 20
59	2007.09021	20 Jul 20
60	2007.09022	20 Jul 20
61	2007.09035	20 Jul 20
62	2007.09038	20 Jul 20
63	2007.09059	20 Jul 20
64	2007.09061	20 Jul 20
65	2007.09063	20 Jul 20
66	2007.09068	20 Jul 20
67	2007.09090	20 Jul 20
68	2007.09123	20 Jul 20
69	2007.09142	20 Jul 20
0	2007.09149	21 Jul 20
1	2007.09153	21 Jul 20
2	2007.09155	21 Jul 20
3	2007.09156	21 Jul 20
4	2007.09159	21 Jul 20
5	2007.09160	21 Jul 20
6	2007.09184	21 Jul 20
7	2007.09203	21 Jul 20
8	2007.09211	21 Jul 20
9	2007.09231	21 Jul 20
10	2007.09239	21 Jul 20
11	2007.09276	21 Jul 20
12	2007.09285	21 Jul 20
13	2007.09287	21 Jul 20
14	2007.09289	21 Jul 20
15	2007.09315	21 Jul 20
16	2007.09321	21 Jul 20
17	2007.09351	21 Jul 20
18	2007.09369	21 Jul 20
19	2007.09379	21 Jul 20
20	2007.09385	21 Jul 20
21	2007.09432	21 Jul 20
22	2007.09484	21 Jul 20
23	2007.09487	21 Jul 20
24	2007.09517	21 Jul 20
25	2007.09518	21 Jul 20
26	2007.09533	21 Jul 20
27	2007.09571	21 Jul 20
28	2007.09615	21 Jul 20
29	2007.09623	21 Jul 20
30	2007.09632	21 Jul 20
31	2007.09665	21 Jul 20
32	2007.09673	21 Jul 20
33	2007.09675	21 Jul 20
34	2007.09683	21 Jul 20
35	2007.09717	21 Jul 20
36	2007.09728	21 Jul 20
37	2007.09735	21 Jul 20
38	2007.09848	21 Jul 20
39	2007.09853	21 Jul 20
40	2007.09887	21 Jul 20
41	2007.09889	21 Jul 20
42	2007.09904	21 Jul 20
43	2007.09915	21 Jul 20
44	2007.09928	21 Jul 20
45	2007.09938	21 Jul 20
46	2007.09955	21 Jul 20
47	2007.09980	21 Jul 20
48	2007.09995	21 Jul 20
49	2007.10005	21 Jul 20
50	2007.10061	21 Jul 20
51	2007.10069	21 Jul 20
52	2007.10097	21 Jul 20
53	2007.10124	21 Jul 20
54	2007.10158	21 Jul 20
55	2007.10189	21 Jul 20
56	2007.10193	21 Jul 20
57	2007.10222	21 Jul 20
58	2007.10262	21 Jul 20
59	2007.10275	21 Jul 20
60	2007.10295	21 Jul 20
61	2007.10301	21 Jul 20
0	2007.10334	22 Jul 20
1	2007.10335	22 Jul 20
2	2007.10339	22 Jul 20
3	2007.10340	22 Jul 20
4	2007.10341	22 Jul 20
5	2007.10342	22 Jul 20
6	2007.10345	22 Jul 20
7	2007.10346	22 Jul 20
8	2007.10348	22 Jul 20
9	2007.10349	22 Jul 20
10	2007.10350	22 Jul 20
11	2007.10351	22 Jul 20
12	2007.10365	22 Jul 20
13	2007.10366	22 Jul 20
14	2007.10368	22 Jul 20
15	2007.10372	22 Jul 20
16	2007.10374	22 Jul 20
17	2007.10388	22 Jul 20
18	2007.10392	22 Jul 20
19	2007.10424	22 Jul 20
20	2007.10426	22 Jul 20
21	2007.10431	22 Jul 20
22	2007.10443	22 Jul 20
23	2007.10456	22 Jul 20
24	2007.10471	22 Jul 20
25	2007.10472	22 Jul 20
26	2007.10474	22 Jul 20
27	2007.10480	22 Jul 20
28	2007.10487	22 Jul 20
29	2007.10506	22 Jul 20
30	2007.10509	22 Jul 20
31	2007.10536	22 Jul 20
32	2007.10549	22 Jul 20
33	2007.10565	22 Jul 20
34	2007.10578	22 Jul 20
35	2007.10621	22 Jul 20
36	2007.10649	22 Jul 20
37	2007.10686	22 Jul 20
38	2007.10690	22 Jul 20
39	2007.10696	22 Jul 20
40	2007.10716	22 Jul 20
41	2007.10722	22 Jul 20
42	2007.10724	22 Jul 20
43	2007.10745	22 Jul 20
44	2007.10763	22 Jul 20
45	2007.10783	22 Jul 20
46	2007.10861	22 Jul 20
47	2007.10896	22 Jul 20
48	2007.10905	22 Jul 20
49	2007.10921	22 Jul 20
50	2007.10940	22 Jul 20
51	2007.10944	22 Jul 20
0	2007.10990	23 Jul 20
1	2007.10991	23 Jul 20
2	2007.10992	23 Jul 20
3	2007.10993	23 Jul 20
4	2007.10995	23 Jul 20
5	2007.10996	23 Jul 20
6	2007.10997	23 Jul 20
7	2007.10999	23 Jul 20
8	2007.11000	23 Jul 20
9	2007.11001	23 Jul 20
10	2007.11002	23 Jul 20
11	2007.11003	23 Jul 20
12	2007.11004	23 Jul 20
13	2007.11005	23 Jul 20
14	2007.11006	23 Jul 20
15	2007.11012	23 Jul 20
16	2007.11013	23 Jul 20
17	2007.11015	23 Jul 20
18	2007.11021	23 Jul 20
19	2007.11025	23 Jul 20
20	2007.11035	23 Jul 20
21	2007.11044	23 Jul 20
22	2007.11063	23 Jul 20
23	2007.11072	23 Jul 20
24	2007.11074	23 Jul 20
25	2007.11084	23 Jul 20
26	2007.11085	23 Jul 20
27	2007.11100	23 Jul 20
28	2007.11105	23 Jul 20
29	2007.11106	23 Jul 20
30	2007.11129	23 Jul 20
31	2007.11132	23 Jul 20
32	2007.11137	23 Jul 20
33	2007.11148	23 Jul 20
34	2007.11179	23 Jul 20
35	2007.11205	23 Jul 20
36	2007.11211	23 Jul 20
37	2007.11213	23 Jul 20
38	2007.11221	23 Jul 20
39	2007.11226	23 Jul 20
40	2007.11264	23 Jul 20
41	2007.11266	23 Jul 20
42	2007.11283	23 Jul 20
43	2007.11285	23 Jul 20
44	2007.11286	23 Jul 20
45	2007.11294	23 Jul 20
46	2007.11299	23 Jul 20
47	2007.11327	23 Jul 20
48	2007.11336	23 Jul 20
49	2007.11363	23 Jul 20
50	2007.11371	23 Jul 20
51	2007.11373	23 Jul 20
52	2007.11374	23 Jul 20
53	2007.11385	23 Jul 20
54	2007.11413	23 Jul 20
55	2007.11417	23 Jul 20
56	2007.11423	23 Jul 20
57	2007.11438	23 Jul 20
58	2007.11445	23 Jul 20
59	2007.11458	23 Jul 20
60	2007.11475	23 Jul 20
61	2007.11478	23 Jul 20
62	2007.11487	23 Jul 20
63	2007.11504	23 Jul 20
64	2007.11519	23 Jul 20
65	2007.11522	23 Jul 20
66	2007.11533	23 Jul 20
67	2007.11542	23 Jul 20
68	2007.11545	23 Jul 20
69	2007.11554	23 Jul 20
70	2007.11564	23 Jul 20
71	2007.11565	23 Jul 20
72	2007.11577	23 Jul 20
0	2007.11583	24 Jul 20
1	2007.11588	24 Jul 20
2	2007.11589	24 Jul 20
3	2007.11590	24 Jul 20
4	2007.11591	24 Jul 20
5	2007.11592	24 Jul 20
6	2007.11593	24 Jul 20
7	2007.11594	24 Jul 20
8	2007.11598	24 Jul 20
9	2007.11600	24 Jul 20
10	2007.11601	24 Jul 20
11	2007.11605	24 Jul 20
12	2007.11633	24 Jul 20
13	2007.11655	24 Jul 20
14	2007.11660	24 Jul 20
15	2007.11712	24 Jul 20
16	2007.11720	24 Jul 20
17	2007.11723	24 Jul 20
18	2007.11751	24 Jul 20
19	2007.11758	24 Jul 20
20	2007.11764	24 Jul 20
21	2007.11788	24 Jul 20
22	2007.11804	24 Jul 20
23	2007.11810	24 Jul 20
24	2007.11850	24 Jul 20
25	2007.11851	24 Jul 20
26	2007.11874	24 Jul 20
27	2007.11889	24 Jul 20
28	2007.11906	24 Jul 20
29	2007.11966	24 Jul 20
30	2007.11977	24 Jul 20
31	2007.11999	24 Jul 20
32	2007.12008	24 Jul 20
33	2007.12026	24 Jul 20
34	2007.12037	24 Jul 20
35	2007.12050	24 Jul 20
36	2007.12056	24 Jul 20
37	2007.12064	24 Jul 20
38	2007.12074	24 Jul 20
39	2007.12093	24 Jul 20
40	2007.12103	24 Jul 20
41	2007.12110	24 Jul 20
42	2007.12121	24 Jul 20
43	2007.12126	24 Jul 20
44	2007.12134	24 Jul 20
45	2007.12165	24 Jul 20
46	2007.12170	24 Jul 20
0	2007.12178	27 Jul 20
1	2007.12179	27 Jul 20
2	2007.12180	27 Jul 20
3	2007.12181	27 Jul 20
4	2007.12182	27 Jul 20
