id	total_votes
2007.01211	1
2006.15276	1
1408.4177	1
2007.01308	1
2006.07535	1
1304.1843	1
2009.01991	1
2009.08984	1
2004.11929	1
1203.5050	1
2007.06577	1
2009.01849	1
2009.04427	1
2009.00876	1
2008.10334	1
2008.13577	1
2008.10215	1
2008.04660	1
2006.13101	1
2004.03201	1
2008.12456	1
2007.14004	1
2009.04880	1
2006.12504	1
2008.09988	1
2008.11761	1
2001.11716	1
2006.14477	1
2008.10969	1
2006.01690	1
1607.02707	1
2008.07636	1
2009.08715	1
2008.02688	1
2008.10178	1
2003.02242	1
2008.09808	1
2009.07474	1
2008.12611	1
2009.06157	1
2008.11492	1
2009.04680	1
2008.12628	1
2008.02817	1
2009.06759	1
1911.01392	1
2009.01851	1
1806.10653	1
2009.07869	1
2006.00013	1
2009.03944	1
2005.02723	1
2008.09132	1
2009.02968	1
2008.07568	1
2005.11078	1
2008.13417	1
2009.02159	1
2008.09445	1
2007.15686	1
2007.15764	1
2007.03843	1
2005.03438	1
2006.10572	1
2007.06481	1
2008.11952	1
2009.05755	1
2009.02387	1
2008.03679	1
2008.03531	1
2006.06681	1
2008.09098	1
2004.10207	1
2004.08736	1
2008.09778	1
2005.06234	1
2008.10011	1
2009.01841	1
2009.07844	1
2008.11049	1
2009.03371	1
2009.00153	1
2005.09661	1
2009.07856	1
2007.07895	1
2009.01085	1
2009.03204	1
2009.08878	1
2009.06113	1
2008.11328	1
2009.02340	1
2009.04419	1
2008.10332	1
2008.10297	1
2008.13739	1
